task,method,seed,stage_idx,lambda,train_regret,train_fairness,train_pred_mse,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,train_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,train_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,train_regret_normalized_pred_obj,train_decision_ms_eval,val_decision_ms_eval,test_decision_ms_eval,cumulative_wallclock_sec
medical_resource_allocation,fpto,33,2,1.0,61.528888448487805,1.0130795486769064,251.44966402709022,,,,62.196290068224016,1.0224305871394392,252.3325157475429,2.281570900006045,140,4.0,304.14999998902204,7.571900001494214,0,0,55.52049814807192,22.06373798602601,42.51577454819939,119.79450035611418,0.0,0.0,-0.6729941533888024,6.98175608856871,cpu,,0.06021302642518944,0.0596177112816107,,,,,0.06407093109212612,0.06339731404646229,3.2161999988602474,0.0,4.3557000026339665,6.867303999999422
medical_resource_allocation,fpto,33,3,5.0,61.00910423614164,0.8648103321100464,261.7582286397294,,,,61.64690047136514,0.8756698312060537,262.5653781869311,2.2966333000003942,140,4.0,292.85669999808306,10.678999999072403,0,0,53.11737078945075,22.198537110693607,41.12277035206769,115.50601408972727,0.0,0.0,-0.6684679135488005,6.953490132497286,cpu,,0.05968115530752147,0.059114072326287515,,,,,0.06346906227008518,0.06282809699624664,2.7292000013403594,0.0,7.949799997732043,9.163937299999816
medical_resource_allocation,fpto,44,0,0.0,61.5371438883451,0.9870685140108478,266.9544317391237,,,,62.185356509549365,1.00090852707507,267.9347829730204,2.2385320000030333,140,4.0,269.8769999842625,6.891199998790398,0,0,52.610812421247516,20.595870075598146,39.77280671176278,119.48897915803288,0.0,0.0,-0.6107683995202754,6.948102715537436,cpu,,0.06020244150675338,0.059625710295445104,,,,,0.06405894648553291,0.06340635951901472,2.616199999465607,0.0,4.274999999324791,2.2385320000030333
medical_resource_allocation,fpto,44,1,0.5,61.465443889258495,0.9688123098867766,268.2285142569123,,,,62.107990295028,0.9826541529840646,269.20104436640406,2.27602399999887,140,4.0,288.16560000996105,8.586500000092201,0,0,52.30643247768749,20.62194509091967,39.610741408294714,118.86858263781802,0.0,0.0,-0.6104681217962953,6.944621038257132,cpu,,0.060127542281827234,0.05955623740308145,,,,,0.06397415073509569,0.06332780307737307,3.2356000010622665,0.0,5.350899999029934,4.514556000001903
medical_resource_allocation,fpto,44,2,1.0,61.39637856937179,0.950842579040511,269.5006838244884,,,,62.03316589608244,0.9646771827504179,270.4654490867708,2.3420307999986107,140,4.0,319.00159997167066,8.386699999391567,0,0,52.003515050892716,20.64808308904622,39.44820412181605,118.24672407851257,0.0,0.0,-0.6101732463332544,6.941169141337548,cpu,,0.06005510382117281,0.05948931735293257,,,,,0.0638921537478588,0.06325214423455551,3.2410999992862344,0.0,5.145600000105333,6.856586800000514
medical_resource_allocation,fpto,44,3,5.0,60.94799570286409,0.8179618085866546,279.48091220409,,,,61.53754125815635,0.8317006082969234,280.3901328931051,2.2817771999980323,140,4.0,287.2936000349,8.749400003580377,0,0,49.64944424771639,20.85942592373217,38.18759369136778,112.85255823697202,0.0,0.0,-0.6075959098792586,6.914718280996809,cpu,,0.05957528325007953,0.05905486191333111,,,,,0.06334933800545983,0.06276121691155565,2.689100001589395,0.0,6.060300001990981,9.138363999998546
medical_resource_allocation,fpto,55,0,0.0,64.45538154665792,1.5176291160271422,219.32065242016245,,,,65.26985343265801,1.5476850919586098,221.0018829066309,2.259415699998499,140,4.0,292.85130000062054,8.915400001569651,0,0,62.45607372992629,22.794526671111345,51.44478905084496,119.5413781014104,0.0,0.0,-0.7232733574739164,7.111071187456477,cpu,,0.06318858255368447,0.06245330322864221,,,,,0.06745069645493035,0.06661353876421675,4.223900003125891,0.0,4.69149999844376,2.259415699998499
medical_resource_allocation,fpto,55,1,0.5,64.34488896827679,1.4920242761129225,220.24736864253555,,,,65.15590781788046,1.5223351975339816,221.91227740651976,2.2903369999985443,140,4.0,303.6622000145144,10.826399993675295,0,0,62.161905128345836,22.767250306589425,51.16216137744946,118.9396604044668,0.0,0.0,-0.7228968297055098,7.107268478462524,cpu,,0.06307827034203793,0.0623462427111716,,,,,0.0673250158954747,0.06649175372734831,2.703099999052938,0.0,8.123299994622357,4.549752699997043
medical_resource_allocation,fpto,55,2,1.0,64.23504305773622,1.466656859775519,221.19572407459626,,,,65.04255659005707,1.4972093863484879,222.84421692077092,2.283225200000743,140,4.0,298.47580000932794,13.755800006038044,0,0,61.86712271252649,22.740046373435508,50.882395466293666,118.40897803191703,0.0,0.0,-0.7224907967930501,7.1034637190716134,cpu,,0.06296853356402801,0.06223980877509365,,,,,0.06720002029764355,0.0663707090122857,5.73160000203643,0.0,8.024200004001614,6.832977899997786
medical_resource_allocation,fpto,55,3,5.0,63.4010232096382,1.2731936986133428,229.46314388361336,,,,64.17914431140412,1.305363315640983,230.98162665404365,2.2934458999952767,140,4.0,301.5512999991188,10.81309999426594,0,0,59.50391483643686,22.52505378236421,48.72292906062168,114.05313969301547,0.0,0.0,-0.7185186775874289,7.073161414339694,cpu,,0.06213265305904393,0.061431694801952916,,,,,0.06624887118812926,0.06545255626226397,2.893099997891113,0.0,7.919999996374827,9.126423799993063
