task,method,seed,stage_idx,lambda,val_regret,val_fairness,val_pred_mse,test_regret,test_fairness,test_pred_mse,stage_wallclock_sec,solver_calls_train,solver_calls_eval,decision_ms_train,decision_ms_eval,nan_or_inf_steps,exploding_steps,avg_grad_norm_combined,grad_norm_min,grad_norm_median,grad_norm_max,avg_cos_dec_pred,avg_cos_dec_fair,avg_cos_pred_fair,weight_norm,device,val_regret_normalized,test_regret_normalized,val_regret_normalized_true,test_regret_normalized_true,val_regret_normalized_pred_obj,test_regret_normalized_pred_obj,val_decision_ms_eval,test_decision_ms_eval,test_decision_ms,test_decision_alloc_gap,test_decision_selection_gap,test_decision_welfare_gap,cumulative_wallclock_sec,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fpto,33,1,0.5,,,,0.15512015433948917,0.050286110589243344,0.659768250954594,0.25447376100009933,0,400.0,0.0,1211.0179699998298,0,0,2.4588845989492025,1.1349098794429124,2.293411665106551,4.797658587095723,0.0,0.0,0.3533087430841485,16.375432798377776,cpu,,0.010439838212116607,,0.020547725321546723,,,0.0,1211.0179699998298,1211.0179699998298,0.05451048041092599,0.15350000000000003,0.35636277365672364,0.5313057590001335,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,33,2,1.0,,,,0.19126640342454043,0.005193587445814307,0.8080408847004531,0.2540596059998279,0,400.0,0.0,1172.1703029998025,0,0,3.6485409034589478,1.3310263593130887,3.2288620934531416,9.315164047678044,0.0,0.0,0.15292512900993493,16.361484085597496,cpu,,0.01291191656551081,,0.025342820377419324,,,0.0,1172.1703029998025,1172.1703029998025,0.06119765372028674,0.18250000000000002,0.35671522845103676,0.7853653649999615,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,33,3,5.0,,,,0.3103172281972546,0.013547734539179096,1.3226354994372043,0.25540121099993485,0,400.0,0.0,1183.9091940000799,0,0,17.129307200793125,5.450997466287168,15.381556916831538,41.94018582232572,0.0,0.0,0.16874926746134603,16.349553786596598,cpu,,0.02132962946434616,,0.04137191509238659,,,0.0,1183.9091940000799,1183.9091940000799,0.05695273845798199,0.23049999999999998,0.3468885305339906,1.0407665759998963,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,44,0,0.0,,,,0.14961629789671338,0.14817613707359178,0.6484573356504207,0.2625191859997358,0,400.0,0.0,1209.6857520000412,0,0,2.116098571797031,0.7780474411381999,1.708022576280561,4.6336867359694125,0.0,0.0,0.33730460698202996,16.570215065077548,cpu,,0.01012778782850856,,0.019857401131646482,,,0.0,1209.6857520000412,1209.6857520000412,0.05896609775419265,0.08050000000000002,0.35931784934812555,0.2625191859997358,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,44,1,0.5,,,,0.1617169003589839,0.027758781397382786,0.7085112025741389,0.256530641000154,0,400.0,0.0,1288.710519000233,0,0,2.7181408810969137,0.8056996660843581,2.2972095785227786,6.2961832707065115,0.0,0.0,0.2369684483633636,16.56433777805327,cpu,,0.010861440154489638,,0.021291884164212318,,,0.0,1288.710519000233,1288.710519000233,0.05049351458571183,0.11000000000000001,0.3720216254234052,0.5190498269998898,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,44,2,1.0,,,,0.20694902366575746,0.00739053637338914,0.8958574520661757,0.27517645699981585,0,400.0,0.0,1228.4465920001821,0,0,4.2747312929169805,1.641394132634027,3.4159112938742986,13.756552135258548,0.0,0.0,0.12021107239501343,16.54948438857994,cpu,,0.013929549187095247,,0.027221224069958277,,,0.0,1228.4465920001821,1228.4465920001821,0.05127390784964747,0.133,0.3693541190322974,0.7942262839997056,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,44,3,5.0,,,,0.3197103704040501,0.01582239123349238,1.469608843073572,0.25955047800016473,0,400.0,0.0,1285.9946459998355,0,0,22.775916522459877,10.305451886281505,20.18532572870913,58.70312143286418,0.0,0.0,0.08934435531892548,16.553147753653455,cpu,,0.021597400071670797,,0.041868121206767084,,,0.0,1285.9946459998355,1285.9946459998355,0.006880170177359368,0.05349999999999999,0.24046910794943727,1.0537767619998704,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,55,0,0.0,,,,0.17467974333313321,0.02818784788532046,0.7043686413144331,0.25269280199972854,0,400.0,0.0,1212.2186859996873,0,0,2.0276747621793305,1.2844571703966974,1.9033553263386485,3.7635774248277647,0.0,0.0,0.4214270475732922,16.85235346689062,cpu,,0.01209865203903564,,0.023635681402541867,,,0.0,1212.2186859996873,1212.2186859996873,0.06621874609783401,0.07100000000000001,0.398972042115255,0.25269280199972854,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,55,1,0.5,,,,0.21213527367437235,0.01136750506325523,0.7719051108979795,0.2596387250000589,0,400.0,0.0,1296.0458669999753,0,0,2.3645463167909546,1.0097292592542908,2.2153534189381965,4.400218996431237,0.0,0.0,0.3333351469045897,16.848448598345833,cpu,,0.01470327650531649,,0.02860226848668882,,,0.0,1296.0458669999753,1296.0458669999753,0.033025047153696085,0.025500000000000023,0.3604187056127502,0.5123315269997875,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,55,2,1.0,,,,0.2148866724078384,0.06463033034744384,0.9043855134792922,0.2592917629999647,0,400.0,0.0,1231.5048709997427,0,0,2.6877332507150937,0.7064671487314975,2.5226816168378736,5.501938404139427,0.0,0.0,0.31557209374167017,16.85786817686736,cpu,,0.014757216361574496,,0.028764304958431977,,,0.0,1231.5048709997427,1231.5048709997427,0.04632189230594497,0.062,0.3858689819385777,0.7716232899997522,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,fpto,55,3,5.0,,,,0.3857940220986245,0.1905946573101481,1.3551475036251635,0.26187646500011397,0,400.0,0.0,1286.615446000269,0,0,8.256810940543472,4.294581710908443,8.011388166092486,19.075235191960214,0.0,0.0,0.13567244709151938,16.855049597366662,cpu,,0.026573454137608064,,0.05096241403583482,,,0.0,1286.615446000269,1286.615446000269,0.12198309947754166,0.26949999999999996,0.48635516786765165,1.0334997549998661,FPTO,0.5,high,0.6,0.75,FPTO
md_knapsack,saa,11,0,0.0,,,,0.48829653382957205,0.16893841530048834,1.6522814592280604,4.371800014268956e-05,0,400.0,0.0,1218.3121660000324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28583060930573,cpu,,0.03214082081264512,,0.06180936269127964,,,0.0,1218.3121660000324,1218.3121660000324,0.22760858600394557,0.3333333333333333,0.13525027900041753,4.371800014268956e-05,SAA,0.5,mild,0.2,0.5,SAA
md_knapsack,saa,22,0,0.0,,,,0.48829653382957205,0.16893841530048834,1.6522814592280604,4.4658000206254655e-05,0,400.0,0.0,1199.8501860002762,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34131088914913,cpu,,0.03214082081264512,,0.06180936269127964,,,0.0,1199.8501860002762,1199.8501860002762,0.22760858600394557,0.3333333333333333,0.13525027900041753,4.4658000206254655e-05,SAA,0.5,mild,0.2,0.5,SAA
md_knapsack,saa,33,0,0.0,,,,0.48829653382957205,0.16893841530048834,1.6522814592280604,4.354700013209367e-05,0,400.0,0.0,1195.7760789996428,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.378303894849903,cpu,,0.03214082081264512,,0.06180936269127964,,,0.0,1195.7760789996428,1195.7760789996428,0.22760858600394557,0.3333333333333333,0.13525027900041753,4.354700013209367e-05,SAA,0.5,mild,0.2,0.5,SAA
md_knapsack,saa,44,0,0.0,,,,0.48829653382957205,0.16893841530048834,1.6522814592280604,4.357999978310545e-05,0,400.0,0.0,1194.8434130003989,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.593624121984867,cpu,,0.03214082081264512,,0.06180936269127964,,,0.0,1194.8434130003989,1194.8434130003989,0.22760858600394557,0.3333333333333333,0.13525027900041753,4.357999978310545e-05,SAA,0.5,mild,0.2,0.5,SAA
md_knapsack,saa,55,0,0.0,,,,0.48829653382957205,0.16893841530048834,1.6522814592280604,4.308800043872907e-05,0,400.0,0.0,1308.221359000072,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89169384278562,cpu,,0.03214082081264512,,0.06180936269127964,,,0.0,1308.221359000072,1308.221359000072,0.22760858600394557,0.3333333333333333,0.13525027900041753,4.308800043872907e-05,SAA,0.5,mild,0.2,0.5,SAA
md_knapsack,saa,11,0,0.0,,,,0.4888911283732355,0.2469630690295944,1.7100912476801347,4.406099969855859e-05,0,400.0,0.0,1309.849075999864,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28583060930573,cpu,,0.03217655355401821,,0.06187569870646113,,,0.0,1309.849075999864,1309.849075999864,0.2276103775124278,0.3333333333333333,0.07306550426239,4.406099969855859e-05,SAA,0.5,medium,0.4,0.6,SAA
md_knapsack,saa,22,0,0.0,,,,0.4888911283732355,0.2469630690295944,1.7100912476801347,4.31149996984459e-05,0,400.0,0.0,1303.860203000113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34131088914913,cpu,,0.03217655355401821,,0.06187569870646113,,,0.0,1303.860203000113,1303.860203000113,0.2276103775124278,0.3333333333333333,0.07306550426239,4.31149996984459e-05,SAA,0.5,medium,0.4,0.6,SAA
md_knapsack,saa,33,0,0.0,,,,0.4888911283732355,0.2469630690295944,1.7100912476801347,4.288300033294945e-05,0,400.0,0.0,1320.7383019998815,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.378303894849903,cpu,,0.03217655355401821,,0.06187569870646113,,,0.0,1320.7383019998815,1320.7383019998815,0.2276103775124278,0.3333333333333333,0.07306550426239,4.288300033294945e-05,SAA,0.5,medium,0.4,0.6,SAA
md_knapsack,saa,44,0,0.0,,,,0.4888911283732355,0.2469630690295944,1.7100912476801347,4.3188000290683703e-05,0,400.0,0.0,1240.5447689998255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.593624121984867,cpu,,0.03217655355401821,,0.06187569870646113,,,0.0,1240.5447689998255,1240.5447689998255,0.2276103775124278,0.3333333333333333,0.07306550426239,4.3188000290683703e-05,SAA,0.5,medium,0.4,0.6,SAA
md_knapsack,saa,55,0,0.0,,,,0.4888911283732355,0.2469630690295944,1.7100912476801347,5.385100030252943e-05,0,400.0,0.0,1225.90993599988,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89169384278562,cpu,,0.03217655355401821,,0.06187569870646113,,,0.0,1225.90993599988,1225.90993599988,0.2276103775124278,0.3333333333333333,0.07306550426239,5.385100030252943e-05,SAA,0.5,medium,0.4,0.6,SAA
md_knapsack,saa,11,0,0.0,,,,0.40573533421904784,0.13686352461720602,1.8551762455034768,4.2954000036843354e-05,0,400.0,0.0,1354.158586000267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28583060930573,cpu,,0.027437207210898772,,0.05301038010441042,,,0.0,1354.158586000267,1354.158586000267,0.023695027700279758,0.2,0.14144676975178178,4.2954000036843354e-05,SAA,0.5,high,0.6,0.75,SAA
md_knapsack,saa,22,0,0.0,,,,0.40573533421904784,0.13686352461720602,1.8551762455034768,4.209600001559011e-05,0,400.0,0.0,1260.4785109997465,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34131088914913,cpu,,0.027437207210898772,,0.05301038010441042,,,0.0,1260.4785109997465,1260.4785109997465,0.023695027700279758,0.2,0.14144676975178178,4.209600001559011e-05,SAA,0.5,high,0.6,0.75,SAA
md_knapsack,saa,33,0,0.0,,,,0.40573533421904784,0.13686352461720602,1.8551762455034768,4.252899998391513e-05,0,400.0,0.0,1286.9504450000022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.378303894849903,cpu,,0.027437207210898772,,0.05301038010441042,,,0.0,1286.9504450000022,1286.9504450000022,0.023695027700279758,0.2,0.14144676975178178,4.252899998391513e-05,SAA,0.5,high,0.6,0.75,SAA
md_knapsack,saa,44,0,0.0,,,,0.40573533421904784,0.13686352461720602,1.8551762455034768,4.399799991006148e-05,0,400.0,0.0,1255.3981760001989,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.593624121984867,cpu,,0.027437207210898772,,0.05301038010441042,,,0.0,1255.3981760001989,1255.3981760001989,0.023695027700279758,0.2,0.14144676975178178,4.399799991006148e-05,SAA,0.5,high,0.6,0.75,SAA
md_knapsack,saa,55,0,0.0,,,,0.40573533421904784,0.13686352461720602,1.8551762455034768,4.338000007919618e-05,0,400.0,0.0,1190.2633140002763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89169384278562,cpu,,0.027437207210898772,,0.05301038010441042,,,0.0,1190.2633140002763,1190.2633140002763,0.023695027700279758,0.2,0.14144676975178178,4.338000007919618e-05,SAA,0.5,high,0.6,0.75,SAA
md_knapsack,wdro,11,0,0.0,,,,0.15100405062637798,0.10614627823284849,0.5462676796135266,0.28546116500001517,0,400.0,0.0,1208.1065730003502,0,0,1.7494472313379992,0.9745190409162288,1.6360939104721244,4.747366129069766,0.0,0.0,0.0,16.315908200398354,cpu,,0.00988645214149023,,0.019408102741261618,,,0.0,1208.1065730003502,1208.1065730003502,0.19376116006385957,0.13625,0.1071432119785275,0.28546116500001517,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,22,0,0.0,,,,0.17601380281627754,0.043116158887279564,0.6047225232206599,0.26205996699991374,0,400.0,0.0,1204.520021999997,0,0,2.1694883107140748,1.0920709896474323,1.9137121503476462,5.134479646027558,0.0,0.0,0.0,16.327356019949452,cpu,,0.011628883936895642,,0.022836564235053047,,,0.0,1204.520021999997,1204.520021999997,0.17115566577993235,0.12333333333333335,0.04119387823292675,0.26205996699991374,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,33,0,0.0,,,,0.18591585089385937,0.1036367157513031,0.5616197082155282,0.30595312200011904,0,400.0,0.0,1226.752819000012,0,0,2.4454282849192666,1.0162890740463275,1.9559087887825912,9.606503722509872,0.0,0.0,0.0,16.380766640261616,cpu,,0.012333240764825806,,0.024146563953590685,,,0.0,1226.752819000012,1226.752819000012,0.2203976359908687,0.16333333333333333,0.10499449480203049,0.30595312200011904,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,44,0,0.0,,,,0.17880401571363663,0.13207401546260406,0.5892390775960274,0.2815158599996721,0,400.0,0.0,1298.6803859998872,0,0,2.2915169253221865,0.7732903022413518,1.77999407954711,5.519864383167276,0.0,0.0,0.0,16.56455032465753,cpu,,0.01174067127779648,,0.02297530057280805,,,0.0,1298.6803859998872,1298.6803859998872,0.21573273695921819,0.1775,0.10411794565022892,0.2815158599996721,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,55,0,0.0,,,,0.18072925490741182,0.007429916101755152,0.648955318081234,0.2598280160000286,0,400.0,0.0,1317.233754999961,0,0,2.086696173473495,1.2154119394427236,2.0127345051446937,4.06649765643373,0.0,0.0,0.0,16.846694763373357,cpu,,0.012023730356716476,,0.02347469172609228,,,0.0,1317.233754999961,1317.233754999961,0.17521947850770286,0.1375,0.08135498385076645,0.2598280160000286,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,,,,0.15438461770484468,0.1376461063476777,0.5733895800593988,0.2622560380000323,0,400.0,0.0,1284.3972700002269,0,0,1.7971318502560336,0.9984151844136929,1.6762003410429127,5.0240869600143565,0.0,0.0,0.0,16.31806170302525,cpu,,0.010115763782267681,,0.01986325362127096,,,0.0,1284.3972700002269,1284.3972700002269,0.17635728146906832,0.12875,0.006408033014969727,0.2622560380000323,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,22,0,0.0,,,,0.17911125680455384,0.06488964542231167,0.6327813661736192,0.26210241899980247,0,400.0,0.0,1316.4832689999457,0,0,2.201024224585705,1.150110256978265,1.9498452092611598,5.297419713471237,0.0,0.0,0.0,16.32901853807218,cpu,,0.011820494724388717,,0.023211476713702283,,,0.0,1316.4832689999457,1316.4832689999457,0.15564263741272338,0.11958333333333335,0.07017112635262557,0.26210241899980247,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,,,,0.18751214290315218,0.13135860604248004,0.587181124876898,0.25976558799993654,0,400.0,0.0,1207.7208410000821,0,0,2.4812227133237337,1.0430037500449374,2.011656879782046,9.620631668083027,0.0,0.0,0.0,16.383429254736377,cpu,,0.012437026756493932,,0.02434249170133605,,,0.0,1207.7208410000821,1207.7208410000821,0.20193272934628892,0.14541666666666667,0.0066128291362757,0.25976558799993654,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,44,0,0.0,,,,0.17938907723695524,0.15785759289995555,0.6148950636043157,0.2685038290001103,0,400.0,0.0,1280.8895039997878,0,0,2.3294795722796096,0.7873918684045296,1.7804652223682988,5.618128245407285,0.0,0.0,0.0,16.563097679821396,cpu,,0.011776770490747861,,0.023053020277308944,,,0.0,1280.8895039997878,1280.8895039997878,0.1969360737761049,0.1704166666666667,0.011129466534510857,0.2685038290001103,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,55,0,0.0,,,,0.1840328178266638,0.037943207738144934,0.6676410007084992,0.2646648620002452,0,400.0,0.0,1212.0395799997823,0,0,2.1114150250093013,1.2846147432693031,2.0122383011037726,4.264825572201304,0.0,0.0,0.0,16.850585857883054,cpu,,0.012220905018182094,,0.02383405508298555,,,0.0,1212.0395799997823,1212.0395799997823,0.15173647001740992,0.11875,0.04083404810788538,0.2646648620002452,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,11,0,0.0,,,,0.13744762193653495,0.12995351215653791,0.6327210878377694,0.25612977900027545,0,400.0,0.0,1182.908715999929,0,0,1.9691553709028482,1.0079157484436636,1.8490557941142178,5.4562267395207575,0.0,0.0,0.0,16.31844826145748,cpu,,0.009335665899569766,,0.01832304145831692,,,0.0,1182.908715999929,1182.908715999929,0.04271740459902296,0.089,0.32488921398596426,0.25612977900027545,WDRO,0.5,high,0.6,0.75,WDRO
md_knapsack,wdro,22,0,0.0,,,,0.1557305229626314,0.0010011328504727986,0.6731799694065798,0.25671405699995375,0,400.0,0.0,1180.7882930002052,0,0,2.320784253645833,1.2090706483944667,2.0941423206136274,5.076455189596086,0.0,0.0,0.0,16.33512013179007,cpu,,0.010712089150389188,,0.021026393313567412,,,0.0,1180.7882930002052,1180.7882930002052,0.04772014583654721,0.09000000000000002,0.36920594585899646,0.25671405699995375,WDRO,0.5,high,0.6,0.75,WDRO
md_knapsack,wdro,33,0,0.0,,,,0.15783168173883344,0.15356454602213543,0.6375795699770109,0.25767209399964486,0,400.0,0.0,1184.3899849995978,0,0,2.534345677910286,1.1009904124914758,2.1939975594581593,9.09743553122748,0.0,0.0,0.0,16.38317696865121,cpu,,0.010662403249013366,,0.020980879354182486,,,0.0,1184.3899849995978,1184.3899849995978,0.05945905574268184,0.11800000000000002,0.3486630791046528,0.25767209399964486,WDRO,0.5,high,0.6,0.75,WDRO
md_knapsack,wdro,44,0,0.0,,,,0.1563798682565061,0.1530538198688533,0.6638885233611974,0.2696191599998201,0,400.0,0.0,1262.8219809998882,0,0,2.3856924475595087,0.8393435121522731,1.9126728139456353,5.324593076439515,0.0,0.0,0.0,16.56926246559666,cpu,,0.01058872985064081,,0.02075270617720591,,,0.0,1262.8219809998882,1262.8219809998882,0.05843378998557208,0.08850000000000002,0.35568866361389373,0.2696191599998201,WDRO,0.5,high,0.6,0.75,WDRO
md_knapsack,wdro,55,0,0.0,,,,0.18180703844604842,0.0318036712130914,0.7223775941274396,0.27457470599983935,0,400.0,0.0,1219.0252299997155,0,0,2.2914443378690783,1.431847398842064,2.1441521583574277,4.686943015109509,0.0,0.0,0.0,16.851948496225063,cpu,,0.012609114912941326,,0.02461326112902391,,,0.0,1219.0252299997155,1219.0252299997155,0.06351475552709818,0.06,0.39453984103961415,0.27457470599983935,WDRO,0.5,high,0.6,0.75,WDRO
md_knapsack,fdfl-scal,11,0,0.0,,,,0.1412030996045085,0.13490276374139537,0.5929619018930186,22.79425630500009,6720,400.0,22471.374848000778,1288.1371110001965,0,0,1.393429415027029,0.902410147412323,1.3000758007186177,2.5003809005252298,0.2791424367034643,0.009524670586675605,0.2035018689416884,16.312703692718422,cpu,,0.00916460567916585,,0.018003706384688446,,,0.0,1288.1371110001965,1288.1371110001965,0.20799822334736046,0.16666666666666666,0.14117216579865866,22.79425630500009,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,11,1,0.5,,,,0.15387084213338512,0.08339803897860443,0.62318024782133,23.101663498000107,6720,400.0,22775.271737999446,1301.7788040001506,0,0,1.9705511407878182,1.0110246281060757,1.8858249856387124,4.706934227904478,0.3100144963242828,0.06615941633103506,0.2818933973879976,16.30995231147876,cpu,,0.010018888705003398,,0.019690437434191334,,,0.0,1301.7788040001506,1301.7788040001506,0.20474460048391985,0.16416666666666668,0.11906019383653743,45.8959198030002,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,11,2,1.0,,,,0.17745667706104082,0.1019267841734807,0.6962919349267044,22.727253091999955,6720,400.0,22403.79772599863,1281.9335419999334,0,0,2.5346904214318906,1.3400910671867827,2.4402018960803042,4.624475738384081,0.3305225356672526,0.03965962499552183,0.22724539929071635,16.302077376581543,cpu,,0.011589344718342234,,0.022738399164195507,,,0.0,1281.9335419999334,1281.9335419999334,0.22238346216699845,0.16291666666666668,0.13476309137030595,68.62317289500015,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,11,3,5.0,,,,0.27630874026548924,0.037126996102701676,1.074638894658766,22.72898184099995,6720,400.0,22403.995280001254,1229.8390539999673,0,0,8.766710254061636,2.251224616823934,8.702631184257342,18.568771320303565,0.36137153563236146,0.07062367666947707,0.18334946087635923,16.28563162702873,cpu,,0.018179604518832323,,0.03542149180535525,,,0.0,1229.8390539999673,1229.8390539999673,0.19347056618309166,0.16166666666666668,0.06264292681063766,91.3521547360001,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,22,0,0.0,,,,0.14993000831332762,0.05532450618771737,0.6035743024507871,23.10130878999962,6720,400.0,22777.690844000062,1281.8889000000127,0,0,1.598966075050647,0.8437923141857652,1.5363986680392003,3.7982293427895453,0.25717305807710794,0.01557583123726498,0.12519024990605757,16.329127602629367,cpu,,0.009855080599311072,,0.019393149128741644,,,0.0,1281.8889000000127,1281.8889000000127,0.18728185352224913,0.13041666666666665,0.07615482586439559,23.10130878999962,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,22,1,0.5,,,,0.17541530851470954,0.046665029843133435,0.6960209633918841,22.89163512799996,6720,400.0,22567.244953999307,1298.767396999665,0,0,2.02156845479927,1.057992497456237,1.916201648815632,4.45872699460933,0.2442317565949805,0.040530515073835253,0.11003132485310582,16.31833264896806,cpu,,0.011513235391426431,,0.022631214061777313,,,0.0,1298.767396999665,1298.767396999665,0.1985191991531151,0.14125000000000001,0.09420144217752802,45.99294391799958,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,22,2,1.0,,,,0.22416772279425373,0.012188333412950763,0.7951808832807624,22.965078710999933,6720,400.0,22642.155053000806,1292.4082999998063,0,0,3.115720795490448,1.4464047380129605,3.0611499014749315,5.624689005477305,0.23829461620008152,-0.0008225623088944293,0.13759848437190472,16.308076686367166,cpu,,0.01487116217126418,,0.02908870833454542,,,0.0,1292.4082999998063,1292.4082999998063,0.20025737229322121,0.16583333333333333,0.09693642346767495,68.95802262899952,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,22,3,5.0,,,,0.40470821983400174,0.06670860576040867,1.4125965912696388,22.741251811999973,6720,400.0,22417.81326199998,1294.0825840000798,0,0,14.080469214521152,8.5682579240854,13.554717978422442,24.241997727388583,0.29768694979035537,0.02789027524110334,0.11167811833295149,16.3094060736133,cpu,,0.027144037966818208,,0.05226260139937532,,,0.0,1294.0825840000798,1294.0825840000798,0.2366327686596062,0.17541666666666667,0.14028168794076862,91.69927444099949,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,33,0,0.0,,,,0.16022376488373308,0.12068840844886786,0.5628403422231596,22.875470036000024,6720,400.0,22551.016387000345,1266.5591760001007,0,0,1.5668383904421344,0.7007625522433852,1.328259212573223,4.70097375343273,0.24617443108167325,0.05532260708470203,0.2557780996035319,16.37296826691893,cpu,,0.010589755004589448,,0.020781678838235795,,,0.0,1266.5591760001007,1266.5591760001007,0.2152734631925493,0.15833333333333333,0.12049486840695955,22.875470036000024,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,33,1,0.5,,,,0.17346585695936464,0.02841577576576524,0.6127513358231164,22.4256567299999,6720,400.0,22101.630671997555,1301.03208599985,0,0,2.0026559670718385,0.9117666652165766,1.8371993366502215,3.9533636036266566,0.2755787697515152,0.03957098966763354,0.20558425672145553,16.36369388487882,cpu,,0.011405919212334305,,0.022369260946250115,,,0.0,1301.03208599985,1301.03208599985,0.20543381284254697,0.15375000000000003,0.08167582031891818,45.301126765999925,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,33,2,1.0,,,,0.2475044572970951,0.010440668830056052,0.8000689585351757,23.12862939500019,6720,400.0,22804.039684999225,1193.5269589998825,0,0,3.5883493925021717,1.494831954964604,3.1551050766591917,8.453240478194132,0.29542234161944086,0.005266766441677712,0.13781490537089128,16.35113085793609,cpu,,0.016437780960923205,,0.03203483913880305,,,0.0,1193.5269589998825,1193.5269589998825,0.22848092573924428,0.17124999999999999,0.07490210258572227,68.42975616100011,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,33,3,5.0,,,,0.3844000559320681,0.0434649035501668,1.326852039393807,23.134772238000096,6720,400.0,22810.39281400126,1312.2435929999483,0,0,17.800468706597524,8.879745427597571,16.39014404738316,36.98620656484277,0.30490367756769526,0.06311511807375657,0.1484916160357789,16.349878549703938,cpu,,0.025855607401365277,,0.049805089574513156,,,0.0,1312.2435929999483,1312.2435929999483,0.2804689060502229,0.16708333333333333,0.11570791883880777,91.56452839900021,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,44,0,0.0,,,,0.1520719015835696,0.14559453693967758,0.5821640137671308,22.8802269050002,6720,400.0,22557.265597001333,1300.6487289999313,0,0,1.5500809190345575,0.6786425497114179,1.3491543926944218,3.4793718180165967,0.25298113242130127,0.029504228131960186,0.20532575264110736,16.55918117960499,cpu,,0.009937714883003046,,0.019489313915805374,,,0.0,1300.6487289999313,1300.6487289999313,0.2129241909809541,0.15625000000000003,0.12351411131794332,22.8802269050002,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
md_knapsack,fdfl-scal,44,1,0.5,,,,0.18570300575361343,0.06271999934042927,0.6608764557406381,22.890478068000448,6720,400.0,22566.64683900226,1299.3470749997869,0,0,2.1244782335481167,0.8340528902414747,1.9381433276068347,4.779412700648556,0.2807249978854621,0.027586001365041867,0.1172494560735547,16.549368805684868,cpu,,0.012107365432583483,,0.02370484755753993,,,0.0,1299.3470749997869,1299.3470749997869,0.22306760208107113,0.15958333333333333,0.09554026021299444,45.77070497300065,FDFL-Scal,0.5,mild,0.2,0.5,FDFL-Scal
